,TeamID,SEASON,LeagueID,PLAYER,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,NICKNAME,HOW_ACQUIRED
13,1610612739,2021,00,Lauri Markkanen,lauri-markkanen,24,F-C,6-11,240,"MAY 22, 1997",25.0,4,Arizona,1628374,Lauri,
14,1610612739,2021,00,Jarrett Allen,jarrett-allen,31,C,6-10,243,"APR 21, 1998",24.0,4,Texas,1628386,Jarrett,Traded from BKN on 01/16/21
15,1610612739,2021,00,Dean Wade,dean-wade,32,F-C,6-9,228,"NOV 20, 1996",25.0,2,Kansas State,1629731,Dean,Signed on 07/01/19
16,1610612739,2021,00,Isaac Okoro,isaac-okoro,35,F-G,6-5,225,"JAN 26, 2001",21.0,1,Auburn,1630171,Isaac,#5 Pick in 2020 Draft
0,1610612740,2021,00,Zion Williamson,zion-williamson,1,F,6-6,284,"JUL 06, 2000",21.0,2,Duke,1629627,Zion,#1 Pick in 2019 Draft
1,1610612740,2021,00,Jared Harper,jared-harper,2,G,5-10,175,"SEP 14, 1997",24.0,2,Auburn,1629607,Jared,
2,1610612740,2021,00,CJ McCollum,cj-mccollum,3,G,6-3,190,"SEP 19, 1991",30.0,8,Lehigh,203468,CJ,Traded from POR on 02/08/22
3,1610612740,2021,00,Devonte' Graham,devonte-graham,4,G,6-1,195,"FEB 22, 1995",27.0,3,Kansas,1628984,Devonte',Traded from CHA on 08/07/21
4,1610612740,2021,00,Herbert Jones,herbert-jones,5,F,6-7,206,"OCT 06, 1998",23.0,R,Alabama,1630529,Herbert,#35 Pick in 2021 Draft
5,1610612740,2021,00,Naji Marshall,naji-marshall,8,F,6-7,220,"JAN 24, 1998",24.0,1,Xavier,1630230,Naji,Signed on 12/07/20
6,1610612740,2021,00,Willy Hernangomez,willy-hernangomez,9,C-F,6-11,250,"MAY 27, 1994",28.0,5,Cajasol Sevilla,1626195,Willy,Signed on 11/24/20
7,1610612740,2021,00,Jaxson Hayes,jaxson-hayes,10,C-F,6-11,220,"MAY 23, 2000",22.0,2,Texas,1629637,Jaxson,Draft Rights Traded from ATL on 07/07/19
8,1610612740,2021,00,Gary Clark,gary-clark,12,F,6-6,225,"NOV 16, 1994",27.0,3,Cincinnati,1629109,Gary,
9,1610612740,2021,00,Kira Lewis Jr.,kira-lewis-jr,13,G,6-1,170,"APR 06, 2001",21.0,1,Alabama,1630184,Kira,#13 Pick in 2020 Draft
10,1610612740,2021,00,Brandon Ingram,brandon-ingram,14,F,6-8,190,"SEP 02, 1997",24.0,5,Duke,1627742,Brandon,Traded from LAL on 07/06/19
11,1610612740,2021,00,Jose Alvarado,jose-alvarado,15,G,6-0,179,"APR 12, 1998",24.0,R,Georgia Tech,1630631,Jose,Signed on 08/18/21
12,1610612740,2021,00,Jonas Valanciunas,jonas-valanciunas,17,C,6-11,265,"MAY 06, 1992",30.0,9,Lietuvos rytas Vilnius,202685,Jonas,Traded from MEM on 08/07/21
13,1610612740,2021,00,Tony Snell,tony-snell,21,G,6-6,213,"NOV 10, 1991",30.0,8,New Mexico,203503,Tony,
14,1610612740,2021,00,Larry Nance Jr.,larry-nance-jr,22,F-C,6-7,245,"JAN 01, 1993",29.0,6,Wyoming,1626204,Larry,Traded from POR on 02/08/22
15,1610612740,2021,00,Trey Murphy III,trey-murphy-iii,25,F,6-8,206,"JUN 18, 2000",22.0,R,Virginia,1630530,Trey,Draft Rights Traded from MEM on 08/07/21
16,1610612740,2021,00,Garrett Temple,garrett-temple,41,G-F,6-5,195,"MAY 08, 1986",36.0,11,Louisiana State,202066,Garrett,Traded from CHI on 08/08/21
0,1610612741,2021,00,Coby White,coby-white,0,G,6-4,195,"FEB 16, 2000",22.0,2,North Carolina,1629632,Coby,#7 Pick in 2019 Draft
1,1610612741,2021,00,Lonzo Ball,lonzo-ball,2,G,6-6,190,"OCT 27, 1997",24.0,4,UCLA,1628366,Lonzo,Traded from NOP on 08/08/21
2,1610612741,2021,00,Tristan Thompson,tristan-thompson,3,C-F,6-9,254,"MAR 13, 1991",31.0,10,University of Texas at Austin,202684,Tristan,
3,1610612741,2021,00,Derrick Jones Jr.,derrick-jones-jr,5,F,6-6,210,"FEB 15, 1997",25.0,5,UNLV,1627884,Derrick,Traded from POR on 08/28/21
4,1610612741,2021,00,Alex Caruso,alex-caruso,6,G,6-5,186,"FEB 28, 1994",28.0,4,Texas A&M,1627936,Alex,Signed on 08/10/21
5,1610612741,2021,00,Troy Brown Jr.,troy-brown-jr,7,G-F,6-6,215,"JUL 28, 1999",22.0,3,Oregon,1628972,Troy,
6,1610612741,2021,00,Zach LaVine,zach-lavine,8,G-F,6-5,200,"MAR 10, 1995",27.0,7,UCLA,203897,Zach,Traded from MIN on 06/22/17
7,1610612741,2021,00,Nikola Vucevic,nikola-vucevic,9,C,6-10,260,"OCT 24, 1990",31.0,10,Southern California,202696,Nikola,Traded from ORL on 03/25/21
8,1610612741,2021,00,DeMar DeRozan,demar-derozan,11,G-F,6-6,220,"AUG 07, 1989",32.0,12,Southern California,201942,DeMar,Traded from SAS on 08/11/21
9,1610612741,2021,00,Ayo Dosunmu,ayo-dosunmu,12,G,6-4,200,"JAN 17, 2000",22.0,R,Illinois,1630245,Ayo,#38 Pick in 2021 Draft
10,1610612741,2021,00,Tony Bradley,tony-bradley,13,C-F,6-10,248,"JAN 08, 1998",24.0,4,North Carolina,1628396,Tony,Signed on 08/11/21
11,1610612741,2021,00,Malcolm Hill,malcolm-hill,14,F,6-6,220,"OCT 26, 1995",26.0,R,Illinois,1630792,Malcolm,Signed on 01/14/22
12,1610612741,2021,00,Marko Simonovic,marko-simonovic,19,C,6-11,220,"OCT 15, 1999",22.0,R,Mega Basket,1630250,Marko,#44 Pick in 2020 Draft
13,1610612741,2021,00,Matt Thomas,matt-thomas,21,G,6-3,190,"AUG 04, 1994",27.0,2,Iowa State,1629744,Matt,
14,1610612741,2021,00,Javonte Green,javonte-green,24,G-F,6-5,205,"JUL 23, 1993",28.0,2,Radford,1629750,Javonte,Traded from BOS on 03/25/21
15,1610612741,2021,00,Tyler Cook,tyler-cook,25,F,6-8,255,"SEP 23, 1997",24.0,2,Iowa,1629076,Tyler,
16,1610612741,2021,00,Patrick Williams,patrick-williams,44,F,6-7,215,"AUG 26, 2001",20.0,1,Florida State,1630172,Patrick,#4 Pick in 2020 Draft
0,1610612742,2021,00,Sterling Brown,sterling-brown,0,G-F,6-5,219,"FEB 10, 1995",27.0,4,Southern Methodist,1628425,Sterling,
1,1610612742,2021,00,Theo Pinson,theo-pinson,1,G-F,6-5,212,"NOV 05, 1995",26.0,3,North Carolina,1629033,Theo,Signed on 12/20/21
2,1610612742,2021,00,Trey Burke,trey-burke,3,G,6-0,185,"NOV 12, 1992",29.0,8,Michigan,203504,Trey,
3,1610612742,2021,00,Moses Wright,moses-wright,5,F,6-8,226,"DEC 23, 1998",23.0,R,Georgia Tech,1630589,Moses,
4,1610612742,2021,00,Dwight Powell,dwight-powell,7,F-C,6-10,240,"JUL 20, 1991",30.0,7,Stanford,203939,Dwight,Traded from BOS on 12/18/14
5,1610612742,2021,00,Josh Green,josh-green,8,G,6-5,200,"NOV 16, 2000",21.0,1,Arizona,1630182,Josh,#18 Pick in 2020 Draft
6,1610612742,2021,00,Dorian Finney-Smith,dorian-finney-smith,10,F,6-7,220,"MAY 04, 1993",29.0,5,Florida,1627827,Dorian,Signed on 07/08/16
7,1610612742,2021,00,Tim Hardaway Jr.,tim-hardaway-jr,11,G-F,6-5,205,"MAR 16, 1992",30.0,8,Michigan,203501,Tim,Traded from NYK on 01/31/19
8,1610612742,2021,00,Jalen Brunson,jalen-brunson,13,G,6-1,190,"AUG 31, 1996",25.0,3,Villanova,1628973,Jalen,
9,1610612742,2021,00,Frank Ntilikina,frank-ntilikina,21,G,6-4,200,"JUL 28, 1998",23.0,4,Strasbourg IG,1628373,Frank,Signed on 09/16/21
10,1610612742,2021,00,Reggie Bullock,reggie-bullock,25,G-F,6-6,205,"MAR 16, 1991",31.0,8,North Carolina,203493,Reggie,Signed on 08/06/21
11,1610612742,2021,00,Spencer Dinwiddie,spencer-dinwiddie,26,G,6-6,215,"APR 06, 1993",29.0,7,Colorado,203915,Spencer,Traded from WAS on 02/10/22
12,1610612742,2021,00,Marquese Chriss,marquese-chriss,35,F,6-9,240,"JUL 02, 1997",24.0,5,Washington,1627737,Marquese,
13,1610612742,2021,00,Maxi Kleber,maxi-kleber,42,F,6-10,240,"JAN 29, 1992",30.0,4,Bayern Munich,1628467,Maxi,Signed on 07/12/17
14,1610612742,2021,00,Davis Bertans,davis-bertans,44,F,6-10,225,"NOV 12, 1992",29.0,5,Baskonia,202722,Davis,Traded from WAS on 02/10/22
15,1610612742,2021,00,Boban Marjanovic,boban-marjanovic,51,C,7-3,290,"AUG 15, 1988",33.0,6,Crvena zvezda,1626246,Boban,
16,1610612742,2021,00,Luka Doncic,luka-doncic,77,F-G,6-7,230,"FEB 28, 1999",23.0,3,Real Madrid,1629029,Luka,Draft Rights Traded from ATL on 06/21/18
0,1610612743,2021,00,Markus Howard,markus-howard,00,G,5-10,175,"MAR 03, 1999",23.0,1,Marquette,1630210,Markus,
1,1610612743,2021,00,JaMychal Green,jamychal-green,,F-C,6-8,227,"JUN 21, 1990",32.0,7,Alabama,203210,JaMychal,
2,1610612743,2021,00,Michael Porter Jr.,michael-porter-jr,1,F,6-10,218,"JUN 29, 1998",24.0,2,Missouri,1629008,Michael,#14 Pick in 2018 Draft
3,1610612743,2021,00,Bones Hyland,bones-hyland,3,G,6-2,169,"SEP 14, 2000",21.0,R,Virginia Commonwealth,1630538,Bones,#26 Pick in 2021 Draft
4,1610612743,2021,00,DeMarcus Cousins,demarcus-cousins,4,C,6-10,270,"AUG 13, 1990",31.0,10,Kentucky,202326,DeMarcus,
5,1610612743,2021,00,Will Barton,will-barton,5,G,6-5,181,"JAN 06, 1991",31.0,9,Memphis,203115,Will,
6,1610612743,2021,00,Bryn Forbes,bryn-forbes,6,G,6-2,205,"JUL 23, 1993",28.0,5,Michigan State,1627854,Bryn,
7,1610612743,2021,00,Facundo Campazzo,facundo-campazzo,7,G,5-10,195,"MAR 23, 1991",31.0,1,Murcia,1630267,Facundo,
8,1610612743,2021,00,Davon Reed,davon-reed,9,G,6-5,206,"JUN 11, 1995",27.0,2,Miami,1628432,Davon,Signed on 09/27/21
9,1610612743,2021,00,Monte Morris,monte-morris,11,G,6-2,183,"JUN 27, 1995",27.0,4,Iowa State,1628420,Monte,
10,1610612743,2021,00,Nikola Jokic,nikola-jokic,15,C,6-11,284,"FEB 19, 1995",27.0,6,Mega Basket,203999,Nikola,#41 Pick in 2014 Draft
11,1610612743,2021,00,Zeke Nnaji,zeke-nnaji,22,F-C,6-9,240,"JAN 09, 2001",21.0,1,Arizona,1630192,Zeke,#22 Pick in 2020 Draft
12,1610612743,2021,00,Austin Rivers,austin-rivers,25,G,6-4,200,"AUG 01, 1992",29.0,9,Duke,203085,Austin,
13,1610612743,2021,00,Jamal Murray,jamal-murray,27,G,6-3,215,"FEB 23, 1997",25.0,5,Kentucky,1627750,Jamal,#7 Pick in 2016 Draft
14,1610612743,2021,00,Vlatko Cancar,vlatko-cancar,31,F,6-8,236,"APR 10, 1997",25.0,2,San Pablo Burgos,1628427,Vlatko,#49 Pick in 2017 Draft
15,1610612743,2021,00,Jeff Green,jeff-green,32,F,6-8,235,"AUG 28, 1986",35.0,13,Georgetown,201145,Jeff,Signed on 08/11/21
16,1610612743,2021,00,Aaron Gordon,aaron-gordon,50,F,6-8,235,"SEP 16, 1995",26.0,7,Arizona,203932,Aaron,Traded from ORL on 03/25/21
0,1610612744,2021,00,Gary Payton II,gary-payton-ii,0,G,6-3,195,"DEC 01, 1992",29.0,5,Oregon State,1627780,Gary,
1,1610612744,2021,00,Jonathan Kuminga,jonathan-kuminga,00,F,6-7,225,"OCT 06, 2002",19.0,R,NBA G League Ignite,1630228,Jonathan,#7 Pick in 2021 Draft
2,1610612744,2021,00,Damion Lee,damion-lee,1,G-F,6-5,210,"OCT 21, 1992",29.0,4,Drexel,1627814,Damion,
3,1610612744,2021,00,Chris Chiozza,chris-chiozza,2,G,5-11,175,"NOV 21, 1995",26.0,3,Florida,1629185,Chris,
4,1610612744,2021,00,Jordan Poole,jordan-poole,3,G,6-4,194,"JUN 19, 1999",23.0,2,Michigan,1629673,Jordan,#28 Pick in 2019 Draft
5,1610612744,2021,00,Moses Moody,moses-moody,4,G,6-5,211,"MAY 31, 2002",20.0,R,Arkansas,1630541,Moses,#14 Pick in 2021 Draft
6,1610612744,2021,00,Kevon Looney,kevon-looney,5,F,6-9,222,"FEB 06, 1996",26.0,6,UCLA,1626172,Kevon,#30 Pick in 2015 Draft
7,1610612744,2021,00,Nemanja Bjelica,nemanja-bjelica,8,F,6-9,234,"MAY 09, 1988",34.0,6,Fenerbahce,202357,Nemanja,
8,1610612744,2021,00,Andre Iguodala,andre-iguodala,9,G-F,6-6,215,"JAN 28, 1984",38.0,17,Arizona,2738,Andre,Signed on 08/10/21
9,1610612744,2021,00,Klay Thompson,klay-thompson,11,G,6-6,220,"FEB 08, 1990",32.0,8,Washington State,202691,Klay,#11 Pick in 2011 Draft
10,1610612744,2021,00,Quinndary Weatherspoon,quinndary-weatherspoon,15,G,6-3,205,"SEP 10, 1996",25.0,2,Mississippi State,1629683,Quinndary,
11,1610612744,2021,00,Andrew Wiggins,andrew-wiggins,22,F,6-7,197,"FEB 23, 1995",27.0,7,Kansas,203952,Andrew,Traded from MIN on 02/06/20
12,1610612744,2021,00,Draymond Green,draymond-green,23,F,6-6,230,"MAR 04, 1990",32.0,9,Michigan State,203110,Draymond,#35 Pick in 2012 Draft
13,1610612744,2021,00,Stephen Curry,stephen-curry,30,G,6-2,185,"MAR 14, 1988",34.0,12,Davidson,201939,Stephen,#7 Pick in 2009 Draft
14,1610612744,2021,00,Otto Porter Jr.,otto-porter-jr,32,F,6-8,198,"JUN 03, 1993",29.0,8,Georgetown,203490,Otto,
15,1610612744,2021,00,James Wiseman,james-wiseman,33,C,7-0,240,"MAR 31, 2001",21.0,1,Memphis,1630164,James,#2 Pick in 2020 Draft
16,1610612744,2021,00,Juan Toscano-Anderson,juan-toscano-anderson,95,F,6-6,209,"APR 10, 1993",29.0,2,Marquette,1629308,Juan,
0,1610612745,2021,00,Jalen Green,jalen-green,0,G,6-4,186,"FEB 09, 2002",20.0,R,NBA G League Ignite,1630224,Jalen,#2 Pick in 2021 Draft
1,1610612745,2021,00,John Wall,john-wall,1,G,6-3,210,"SEP 06, 1990",31.0,10,Kentucky,202322,John,
2,1610612745,2021,00,David Nwaba,david-nwaba,2,G-F,6-5,219,"JAN 14, 1993",29.0,5,Cal Poly-Obispo,1628021,David,
3,1610612745,2021,00,Kevin Porter Jr.,kevin-porter-jr,3,G-F,6-4,203,"MAY 04, 2000",22.0,2,Southern California,1629645,Kevin,Traded from CLE on 01/22/21
4,1610612745,2021,00,Kenyon Martin Jr.,kenyon-martin-jr,6,F,6-5,215,"JAN 06, 2001",21.0,1,IMG Academy (FL),1630231,Kenyon,Draft Rights Traded from SAC on 11/25/20
5,1610612745,2021,00,Jae'Sean Tate,jaesean-tate,8,F,6-4,230,"OCT 28, 1995",26.0,1,Ohio State,1630256,Jae'Sean,Signed on 11/25/20
6,1610612745,2021,00,Josh Christopher,josh-christopher,9,G,6-3,215,"DEC 08, 2001",20.0,R,Arizona State,1630528,Josh,#24 Pick in 2021 Draft
7,1610612745,2021,00,Eric Gordon,eric-gordon,10,G,6-3,215,"DEC 25, 1988",33.0,13,Indiana,201569,Eric,Signed on 07/09/16
8,1610612745,2021,00,Daishen Nix,daishen-nix,15,G,6-4,226,"FEB 13, 2002",20.0,R,NBA G League Ignite,1630227,Daishen,Signed on 08/24/21
9,1610612745,2021,00,Usman Garuba,usman-garuba,16,F,6-8,229,"MAR 09, 2002",20.0,R,Real Madrid,1630586,Usman,#23 Pick in 2021 Draft
10,1610612745,2021,00,Dennis Schroder,dennis-schroder,17,G,6-1,172,"SEP 15, 1993",28.0,8,Braunschweig,203471,Dennis,
11,1610612745,2021,00,Bruno Fernando,bruno-fernando,20,F-C,6-9,240,"AUG 15, 1998",23.0,2,Maryland,1628981,Bruno,Traded from BOS on 02/10/22
12,1610612745,2021,00,Trevelin Queen,trevelin-queen,21,G,6-6,190,"FEB 25, 1997",25.0,R,New Mexico State,1630243,Trevelin,
13,1610612745,2021,00,Garrison Mathews,garrison-mathews,25,G,6-5,215,"OCT 24, 1996",25.0,2,Lipscomb,1629726,Garrison,Awarded on Waivers on 10/18/21
14,1610612745,2021,00,Alperen Sengun,alperen-sengun,28,C,6-10,243,"JUL 25, 2002",19.0,R,Besiktas,1630578,Alperen,Draft Rights Traded from OKC on 07/30/21
15,1610612745,2021,00,Anthony Lamb,anthony-lamb,33,F,6-6,227,"JAN 20, 1998",24.0,1,Vermont,1630237,Anthony,
16,1610612745,2021,00,Christian Wood,christian-wood,35,F,6-9,214,"SEP 27, 1995",26.0,5,UNLV,1626174,Christian,
0,1610612746,2021,00,Jay Scrubb,jay-scrubb,0,G,6-5,220,"SEP 01, 2000",21.0,1,,1630206,Jay,
1,1610612746,2021,00,Reggie Jackson,reggie-jackson,1,G,6-2,208,"APR 16, 1990",32.0,10,Boston College,202704,Reggie,Signed on 02/20/20
2,1610612746,2021,00,Kawhi Leonard,kawhi-leonard,2,F,6-7,225,"JUN 29, 1991",31.0,10,San Diego State,202695,Kawhi,Signed on 07/09/19
3,1610612746,2021,00,Brandon Boston,brandon-boston,4,G,6-6,188,"NOV 28, 2001",20.0,R,Kentucky,1630527,Brandon,Draft Rights Traded from NOP on 08/07/21
4,1610612746,2021,00,Luke Kennard,luke-kennard,5,G,6-5,206,"JUN 24, 1996",26.0,4,Duke,1628379,Luke,Traded from DET on 11/19/20
5,1610612746,2021,00,Amir Coffey,amir-coffey,7,G-F,6-7,210,"JUN 17, 1997",25.0,2,Minnesota,1629599,Amir,Signed on 07/09/19
6,1610612746,2021,00,Marcus Morris Sr.,marcus-morris-sr,8,F,6-8,218,"SEP 02, 1989",32.0,10,Kansas,202694,Marcus,Traded from NYK on 02/06/20
7,1610612746,2021,00,Paul George,paul-george,13,F,6-8,220,"MAY 02, 1990",32.0,11,Fresno State,202331,Paul,Traded from OKC on 07/10/19
8,1610612746,2021,00,Terance Mann,terance-mann,14,G-F,6-5,215,"OCT 18, 1996",25.0,2,Florida State,1629611,Terance,#48 Pick in 2019 Draft
9,1610612746,2021,00,Xavier Moon,xavier-moon,15,G,6-2,165,"JAN 02, 1995",27.0,R,Morehead State,1629875,Xavier,
10,1610612746,2021,00,Jason Preston,jason-preston,17,G,6-3,181,"AUG 10, 1999",22.0,R,Ohio,1630554,Jason,Draft Rights Traded from ORL on 07/29/21
11,1610612746,2021,00,Rodney Hood,rodney-hood,22,G-F,6-8,208,"OCT 20, 1992",29.0,7,Duke,203918,Rodney,
12,1610612746,2021,00,Robert Covington,robert-covington,23,F,6-7,209,"DEC 14, 1990",31.0,8,Tennessee State,203496,Robert,Traded from POR on 02/04/22
13,1610612746,2021,00,Norman Powell,norman-powell,24,G,6-3,215,"MAY 25, 1993",29.0,6,UCLA,1626181,Norman,Traded from POR on 02/04/22
14,1610612746,2021,00,Nicolas Batum,nicolas-batum,33,G-F,6-8,230,"DEC 14, 1988",33.0,13,Le Mans,201587,Nicolas,Signed on 12/01/20
15,1610612746,2021,00,Ivica Zubac,ivica-zubac,40,C,7-0,240,"MAR 18, 1997",25.0,5,Mega Basket,1627826,Ivica,Traded from LAL on 02/07/19
16,1610612746,2021,00,Isaiah Hartenstein,isaiah-hartenstein,55,C-F,7-0,250,"MAY 05, 1998",24.0,3,Zalgiris,1628392,Isaiah,
0,1610612747,2021,00,Russell Westbrook,russell-westbrook,0,G,6-3,200,"NOV 12, 1988",33.0,13,UCLA,201566,Russell,Traded from WAS on 08/06/21
1,1610612747,2021,00,Wayne Ellington,wayne-ellington,2,G,6-4,207,"NOV 29, 1987",34.0,12,North Carolina,201961,Wayne,
